"","Space_Flight_1","Space_Flight_2","Space_Flight_3","Ground_Control_1","Ground_Control_2","Ground_Control_3"
"SPPL2B",5.5460831145303,5.77299346348213,6.27216144642306,4.66653472221434,4.7808325385372,4.64635328212696
"ATOSB",5.59350132179749,4.92294664992935,5.06454600635424,6.12677735368907,6.26848185887404,6.6014420662927
"COPZ2",5.27815846533973,5.24516211002681,5.623666989031,5.63411447187301,5.79379202495842,5.52748938904863
"MSL3",4.42713613606569,3.5383333707527,4.16838009378396,4.92324303956601,4.78528605790814,4.59429539785174
"CREBBP",6.49041559646396,5.37047954147322,5.86813108484453,5.68936168213989,5.99450418107848,6.06470828623575
"TSPOAP1",-0.84190336391514,-0.809900313348703,-1.4501412802719,-2.74436659156347,-2.8643388003297,-3.25927169546834
"GCFC2",4.55535689882493,4.28008576249604,2.5714040165023,3.19546378371024,1.93378209766343,3.35594547886381
"WDR54",6.38261520588833,6.7287369714049,6.9104098093181,5.88837103502824,5.7707347343049,5.92235511695019
"CROT",3.69313375650506,3.39641994296514,3.71480894882006,4.14422406479241,3.80755205538275,3.73998432500015
"KMT2E",6.91403410068703,7.04045335137551,6.84869097652281,7.09610538575927,7.1066027770182,7.21600360378716
"RHBDD2",5.20743433920408,5.47168778239943,5.66948314022995,5.90711239373617,6.07506800906853,6.18169468593597
"SOX8",3.52222782162825,4.06395564755244,3.98206794907782,2.97487780557888,0.576252256672069,2.09523449464687
"IBTK",6.17836354335045,6.48049628619136,6.49781777896921,6.08838408732373,6.00412081273411,6.18832279852719
"ZNF195",3.76364005996747,3.05749420751894,2.58975424514123,2.44579640247188,2.77430330323465,2.29988443714562
"MYCBP2",4.69100920759402,4.86823672844695,4.69714449200321,4.76427430099494,5.39488986599071,5.60446381267154
"FBXL3",5.73639292653534,5.43676169251276,4.95017315002456,6.02845411831848,5.24650494250795,4.68966065975378
"PDK2",-0.493278531176009,0.651604722023351,1.38925029174687,1.60769908074159,2.21365195330739,2.47041657162059
"ITGA3",7.29557758520162,7.27115833334211,7.48406397029382,6.9808856776546,6.99262406922254,7.09179912429625
"ZFX",3.82161287274601,2.66946757098943,2.26082949397331,3.14713636737168,2.8411240317278,3.6615970802534
"LAMP2",7.38065406137678,7.01714987284603,6.93147402035435,7.44226503930947,7.25205823029258,7.0452857690603
"ITGA2B",2.24819653420698,2.72139310210255,2.68654689981285,0.237747446622694,-0.180213629121701,-0.0996184876326926
"GDE1",6.35311358645813,5.60608849751648,6.11694157662617,6.92154033962756,6.9214577880001,6.7789050427459
"REX1BD",5.35593874519791,5.61067092241333,6.03796872238282,6.34131136558989,6.7803430572146,6.89822850883828
"CRLF1",5.81987865721474,6.33963073641515,6.66656142865726,4.4903122012823,4.84823115760881,4.70636494110678
"OSBPL7",2.4141240025481,3.29205856302339,3.58331840308949,1.72634565466401,1.59043905275096,1.163321881821
"TMEM98",2.6317153062599,3.05349187996641,3.34379112094348,3.20157701969528,3.53307636840796,3.50468960952843
"MAP3K14",1.43529655866253,2.10046260935821,2.36585991917088,1.04823028838503,0.433145238391831,-1.68134776427775
"TMEM132A",9.09484801627746,9.17211445644707,9.66642886697827,9.41710540611611,9.98419024807604,10.2704810969916
"AP2B1",7.18150043519314,7.06048915614444,7.19063560122864,7.69406393617925,7.27847398734905,7.24600672607166
"TAC1",-4.09875182374296,-4.09875182374296,-4.09875182374296,1.29301577334484,1.74811828697182,2.17893447942232
"ZNF263",5.80581567860076,5.69988019505091,5.59619604003295,5.85747045880439,5.88655065308845,5.97323615400051
"CX3CL1",-1.32055462357287,-1.27756964658975,-0.707064127358783,3.27207362824781,3.18488612829846,2.84821398573435
"SPATA20",5.87935581883642,5.78445471953805,6.36830940577981,4.35493609437072,5.04938038188631,4.75673113687281
"CACNA1G",-2.94475150764238,-3.57458553137353,-1.12160389328853,0.114043616648801,1.96438408971239,2.02802917466072
"TNFRSF12A",7.72064561657795,7.59836587704405,7.97632265604402,8.13497670424651,8.23643029958048,8.25956044705835
"MAP3K9",-0.44002224949891,0.154774455384213,-0.555224322033075,-0.410788738280499,0.0824377570196025,0.0554249132309036
"RALA",7.2847605504632,7.65827679776072,6.8028829399256,7.11353534274821,6.9624723006475,6.79917102795899
"BAIAP2L1",4.27465335456247,4.49533272252738,4.38041828444582,4.06623645167148,3.51318030337976,3.66611164068204
"KDM7A",6.22748382926482,5.95516829478699,5.59051179938363,4.93365632084659,4.3827657671734,3.99991866623501
"ETV1",3.99055957871378,3.73693714894569,3.57943936566416,4.83190368239713,4.215477443009,3.75331159513597
"AGK",0.368151486543114,0.476394068407573,0.0626258249752876,0.720987219520666,0.947102213778581,0.400092738339923
"ALDH3B1",5.24736011480347,5.05367446101014,5.74496597943921,5.31238981197013,5.363198063272,5.71904301716333
"PHTF2",4.97347312261343,5.275044965201,5.00818027149394,3.72341601436936,3.12518404555662,2.74871434600191
"CCL26",1.97677534929536,1.96342528117196,1.7118423190291,3.12418580455242,3.8323027560899,3.68815381674844
"FARP2",5.08245927671272,4.68040264875777,4.81299675098628,4.72351271817635,4.82811769772794,4.7056576810273
"GGCT",5.63660900222571,5.47819514865498,5.56833157559065,4.97965573581263,4.97789816739393,4.91806701226728
"DBF4",3.57713953502998,3.33000092974938,3.47060019463614,1.66209989341559,-0.00894395652385294,0.222990759575805
"TBXA2R",2.5801921921991,2.25203356247679,2.62381850373274,2.77547722208813,3.03617503861748,3.05665585160184
"IFRD1",6.80776571105327,7.21248086105113,6.04916010355755,7.05523935045523,7.13486924205357,6.85181606389958
"COX10",3.37815352346311,3.19152528222922,3.16183264274597,3.67974163550134,3.92657927375562,4.01538645714827
"GTF2IRD1",4.20687230504226,3.46095956942154,4.54133556430882,2.89747239549359,3.45973896606799,4.06733612346074
"PAF1",4.10366804616987,3.3239634487052,3.2160416426438,3.52104097447268,3.88706991660467,3.61464901442977
"VPS41",4.85712417560603,4.94269013774161,4.83773811586578,5.21117965740642,5.34198222559675,5.09344999280912
"ARHGAP44",1.66983572785611,2.43951647011279,2.80041318600286,2.54118295327169,2.31753433423509,1.94485122589547
"ELAC2",6.11422556359189,5.69821486420622,6.43813768248406,5.74793554569208,6.0175163701528,6.05543201594611
"SCIN",1.24548352723747,-0.488664496109744,-1.12489959999726,-1.29164846912452,-0.33078591098003,-0.795319647888506
"ARSD",1.72381292406457,0.91291768717847,2.78608546055414,2.10709245389419,1.7487530316218,2.22525884265565
"PNPLA4",-1.5359487716556,-4.09875182374296,-2.41465910836677,1.14482255960048,2.4445482082602,1.5142079774966
"ADIPOR2",0.441896747502064,-4.09875182374296,3.4347360807712,3.41204809049133,3.78785877359794,3.61452259650907
"CDKL3",1.47892532179611,1.16050745490993,1.5651552726051,2.74221081765378,3.10669240691748,2.85255577730747
"MARK4",3.33854907383296,3.03439412633136,3.16509115600366,3.0993853349245,3.0552232656468,3.41121128776868
"CCDC124",6.87437628838279,6.83473362351118,7.42680307957104,7.82985031867668,7.98132794188216,8.15774833000198
"PAFAH1B1",7.61501150558579,8.30398389791345,7.48109475466146,7.77405258075546,7.54651371520516,7.53064408902082
"BLTP2",1.6352689342184,1.16211448566573,1.50030377731255,0.479372591037448,1.75156214558802,1.82134495589958
"GAS7",-0.510551880515476,-0.0757583165674687,-1.9991592370426,0.435565854122752,1.01850291511323,1.08027608564005
"TRAPPC6A",3.67035579660821,3.52026518699281,4.12050941702572,2.45202231729214,2.99508999462302,3.05478157799792
"ST7L",3.08025501122413,3.70712654360722,2.80270678891869,3.77606243501347,3.74552714183271,3.48519891326023
"RPUSD1",4.58816036427933,4.41954593019469,5.26008985994021,4.90381203222976,5.66990037325945,5.86193809352898
"RHBDF1",6.13786977201747,6.52363449077772,6.47273126503344,6.26901719920809,6.32456654835964,6.39089940702067
"LUC7L",6.95286788078082,7.38217566217164,7.36126386462953,6.41994788158721,6.49026105554409,6.5171109143462
"CACNA2D2",0.162899104963533,-0.863236169830044,0.0350467849999974,-3.17223289366398,-2.12355800953558,-2.4699508549263
"BAIAP3",2.59001651163345,2.7925156952099,2.75252298343416,-1.4915756717409,-3.612460184837,-0.217277528771654
"TSR3",6.43554021615387,6.44825140505774,6.91801824979876,7.40564974801653,7.72772608854185,7.84769342545706
"PIGQ",5.04940096159851,4.91582896798525,5.95938263530333,5.70757583532927,6.24223574485621,6.39933503288225
"CRAMP1",4.76144514656322,4.775464776609,4.51113747840275,4.05398738638797,4.04879436203685,3.58825569376736
"TEAD3",5.64758027791055,5.63867442830303,5.96642925505954,5.92584019126202,6.16844924235261,6.22863428676177
"DNAJC11",2.23014813042834,2.2713839455775,2.54519047088676,4.14997975664772,4.04209837787145,3.88434667940803
"FMO3",-1.5308523627572,-0.341366596047879,-1.04493171764292,-1.54348099219928,-1.16922526407947,-1.04490947983886
"MYLIP",2.24691800314219,1.85240609383417,1.57058044133316,1.41498916664965,1.65907314892421,1.80584230988998
"PSMB1",7.13808164780232,7.50678570999203,7.42745108108732,7.48581270675841,7.45989543802078,7.41527146550989
"SYN1",1.2433419998803,1.02661864185043,1.26147145000232,0.554470897360417,0.777451708685022,0.716754943162671
"JARID2",5.97104068754533,6.38174171769713,6.32763532750159,5.72079484738047,5.75329317207257,5.94517377979379
"CDKL5",2.61866171180672,3.75618871719603,2.87281906248151,3.2855368881869,2.74593147025633,3.1813251122812
"CDK11A",6.56016560661649,6.40569854564356,6.34757220637057,5.84095194153237,6.05125882597553,6.17104324915351
"NADK",4.27099716398501,3.9098808659375,4.42853609438815,3.92326119213558,3.31556314322964,2.94436489399838
"CYTH3",6.58522240112121,6.53302825535981,5.78487783361931,5.31519111842316,5.24567642724406,4.66537079032305
"ADAM22",-2.10040905723372,-0.146376868410413,-2.64794773016266,-0.325898261286068,-2.21756719251989,-0.447637081794949
"SYPL1",7.15218116626519,7.09197951818341,6.65267695408293,6.6282318595013,6.43908939379938,5.89936762037912
"CYB561",2.20323170672702,2.45330568278225,4.28717249748088,4.81245146181288,4.91124714720767,3.96609321692498
"SPAG9",7.97382851209989,8.29170567677111,7.58236079238759,6.77616968992755,6.69376815641103,6.39181964165476
"CELSR3",2.75318765376461,3.57477794818214,3.67817845417729,2.30582887006412,2.64956352114065,2.78885671074363
"SS18L2",3.46934018015557,3.83481604287131,3.66954231576748,3.89038058418347,3.78610141094342,3.83452206707659
"MPND",2.92037034412457,2.16695156194274,3.15471461146607,3.40468278546123,3.19995336609766,3.20814700281411
"MGST1",7.5367959274865,7.25333196630369,7.55546862981545,9.47164455817844,9.17861524276908,9.12957467462521
"CRY1",6.03630396072274,5.52587484995626,5.17773739900897,4.71350603562052,4.14849238372088,3.78805469494556
"NFIX",7.61246544237145,7.37497134790775,7.41388554616825,6.86101059972126,6.59920083646452,6.45873616697061
"ST3GAL1",8.55518087459952,8.13498885458807,8.44433129874976,8.86241360162404,8.85070867041054,8.93451995453491
"IL32",6.49292480069618,6.18207217702394,6.40062733316835,5.93370716239205,6.11776108524175,6.09580090627383
"PKD1",7.90329419110003,8.13491701907636,8.38123730886131,7.72560504182344,7.90644304221704,7.88606512846525
"MAPK8IP2",0.967742979965287,1.09395572522339,0.892584990214952,0.330183577592569,0.938082461652046,0.770260794195804
"MED24",5.05775137066732,5.05835426725344,5.47425667924704,5.59065146874909,5.82641207287142,5.90902968989547
"RHOBTB2",-0.247076220027512,-1.48006705201798,-1.06423571112634,0.281163849584649,-1.92185760271377,-2.62041069117777
"HEATR5B",1.56463478468925,2.92269947620685,2.83088078020573,2.38837475223148,2.00126833125873,0.201042393315687
"SEC62",8.08925913586138,8.49193671221543,7.98621131515065,9.20998059072625,9.49304557515282,9.6724291417706
"RPS20",10.9829329487514,11.2926253997422,11.1722794211683,10.3626641844453,10.3740758075743,10.4472071687061
"CSDE1",9.3242459423827,8.68120281661404,8.57422828518083,8.33039065331733,7.08075173844849,6.60818981355486
"UBE3C",3.2186586356442,3.2102742275455,3.30272610560733,1.98692182172358,1.74272330043324,2.05011125328205
"REV3L",4.61688918059403,4.63516045063873,4.47488124242769,4.67016837132431,4.8406431159886,4.93620517118444
"TENM1",-4.09875182374296,-4.09875182374296,-4.09875182374296,-0.22728112306375,0.845505239614813,1.23666278191771
"IYD",0.502589802016981,0.648782068121297,0.735185864032161,-0.105046143765759,0.303203000908844,0.477240041736011
"FAM76A",4.56851410583376,4.08332866555533,4.11406865096542,3.79695950528814,3.86874094162577,3.80645728128537
"POMT2",3.7716298635728,4.1136575777537,4.01959944200806,3.65161579409439,4.26602094945477,4.64286888511033
"VTA1",5.87996298208871,5.25798865344857,4.67181657701622,5.03392269649317,4.58445491225451,4.16463865249414
"MLXIPL",0.868242675213469,1.74739247748781,0.876871588598279,0.697950220950133,1.14319863679244,1.43295410334626
"BAZ1B",7.64138866469009,7.3636252392456,7.16295508068305,7.74140431287581,7.76227966278375,7.87945095946725
"RANBP9",6.09401138911961,6.08347334977343,5.84035127651498,5.41272699300758,5.10398536400288,4.45709782490051
"ETV7",-2.63165614263449,-2.96482414031562,-1.44524284190461,-0.964582098200796,-0.693367913275475,0.0646664519239621
"SPRTN",2.68199726739857,1.84708150472479,1.94065998829612,3.67778587558518,3.47031583431169,3.16260704160515
"METTL13",5.07886833684846,4.96486334632911,4.89047933241571,5.94227832217863,5.98982252895609,6.25915609688815
"DYRK4",4.03064610818579,4.48521070902873,4.46993992206817,4.02067070654588,4.08891909027361,4.06113177297602
"ZNF207",7.27135868887948,7.39254214765534,6.77609743628,6.68571341939828,5.70421212637032,5.86517544218832
"UQCRC1",7.69254002689148,7.65395099553615,8.21116967601406,7.6319039977233,7.48130525598243,7.44230678799604
"STARD3NL",5.84645593834748,5.73726921980849,5.58441163510684,6.02730257302872,5.53798060056665,4.98797752676099
"CD9",6.29966808135712,6.53401476198913,6.99394391413149,5.76159541705371,4.17969420358804,3.79571181449452
"NCAPD2",4.94958723036156,5.08978547445905,4.49550472015448,4.55413809172385,4.08507608652665,4.11368436397606
"IFFO1",5.78965858839525,5.8681251025325,6.10488691568764,5.41849774373136,5.81340706669069,5.83675405872861
"GIPR",1.65239830518672,2.52573807056643,2.95969271263688,-0.705272264202542,-1.41424033493688,-1.65427688836648
"PHF7",2.27165992260373,1.81145923899455,2.55347879783896,1.61312499511827,0.65488235140721,0.754413382009534
"NISCH",5.44355814153982,4.96730649880629,5.41974964603416,3.99166528896238,4.36825108680321,4.14747900487391
"FUZ",2.89571149616477,2.68716084146634,3.20706898159851,3.84637257733321,4.1246778006363,4.46551610410357
"IDS",5.48869954926124,5.88504794744343,5.83996748982273,4.40561120019137,4.49651980793089,4.59477662293686
"PRSS3",7.19234298363764,7.7945723310086,7.70442276761071,6.4478069049877,6.21375729525818,6.27583267211686
"ZNF200",2.59707496725088,2.45296466057034,2.70514237592297,3.23293946867886,2.89098972080663,2.6313490344008
"LRRC23",4.65663722379944,4.7125647185705,5.12694002810776,4.5792486326892,4.62005679046754,4.80656585109563
"BTK",-0.53418743519322,-0.863843034269747,-0.807653508993975,-1.92589792013933,-0.776430632616366,-0.99862421783247
"HFE",-0.838052511917708,-0.141460459322756,-0.48033415425661,-0.638035679712671,0.49632032315596,-0.474504756705505
"SCMH1",4.71454509900371,4.67845729346352,4.96208849265502,3.26165009934142,2.90617041536392,2.79746534090514
"FYN",4.92953151283586,5.15585474132897,5.40896878436,5.80280933187515,6.41676551082803,6.68299466619086
"HIVEP2",5.63926215942348,4.90684685602523,5.19004104259038,5.97058977359054,4.96051692779669,4.27565163653771
"ELOA",7.17991660477022,7.19355546333417,6.88739442624118,6.90227809381945,6.81058586209469,6.71769105491085
"LYPLA2",5.11535440638648,5.08448404427056,5.3748055108973,5.8453637892905,6.26861146544062,6.19603020993971
"CLCN6",4.7645730620001,4.6652460408538,4.75999283120687,3.5616782039205,3.93519111614733,3.41160657767989
"MRC2",9.44199588378923,9.57941615235503,10.2747933864473,9.67126760030567,9.62161024957974,9.71034635716196
"NME1.NME2",3.95892877888625,4.30234699082656,4.90604644851159,6.0165237493131,5.98504134192151,6.08835839342393
"TSPAN9",5.02059143011918,3.24076783546169,4.7507760468731,5.55857367063236,4.56777405136929,4.63305759750558
"BTBD7",5.64260287542036,5.57254391451958,5.4169221240466,5.66461412743531,5.81075767298059,5.6565970745845
"APBA3",4.47546957233114,4.89512951239109,5.16295482398374,3.78397468660438,4.52434536160879,4.32868190507654
"MKS1",2.85395273732255,3.11894073041949,2.43782018269429,1.87831856305994,1.9413478700529,1.44716938705744
"ABHD5",1.35103912565559,1.20355439043955,0.170755030004587,1.18904983207812,1.05418760954029,1.26383737568673
"AKAP8L",6.00075833412003,6.01703940795759,6.20515997963876,6.43993961654542,6.65966745567726,6.7828903840949
"MBTD1",3.7508572404747,3.91995167941403,2.20104084035877,2.95807842371535,0.844256219734522,2.41437341602348
"UTP18",6.44563413242444,6.34782568627936,5.97159535019397,5.85253239334254,5.57634122969823,5.56342175899278
"RNF216",6.78250908211345,6.92741145609245,6.89472417793487,6.45124385716812,6.26409987788583,6.32925682566161
"TTC19",4.38948214456567,4.39927546069119,4.43772775380405,4.10638380036909,4.13279693075312,3.52672985831335
"PTBP1",6.69208777190255,6.77085410728005,6.43450208171009,6.79703248591097,6.34345410626279,5.99384041516487
"DPF1",-0.302736281856959,-1.24700937291709,0.764106004733468,1.79743488208704,2.29119764224061,2.38674775288347
"SYT7",4.09960888451974,4.56560201396123,4.98405366770329,4.06441271271197,4.1361371666261,3.9443991474479
"LARS2",0.77469345017964,0.947981640625947,1.05504880210992,-1.33047492229274,0.780901331808894,-0.000158354420569207
"PIK3C2A",0.181004403897389,4.4105692052431,1.83397097558603,2.03869347516304,1.24484056431077,1.8371518814509
"PLAUR",8.05648182660353,8.2015534926163,8.3127144195966,9.10996351653549,9.07750291401831,9.06723801517247
"ANLN",3.96260470997294,3.18460906913149,3.40604300249686,-4.09875182374296,0.777505472862859,-4.09875182374296
"WIZ",5.25141383342982,4.75183270207655,5.47481623939914,5.53766121453092,5.90580767530513,5.85602585243876
"RABGAP1",4.87942870829831,4.10386569268493,4.30391668223842,4.88723085817851,4.41265820214285,0.563878972588698
"DCN",2.55233357921143,3.55284043762346,3.20715147135829,7.17020054881939,7.58347784727478,7.54110582165589
"QPCTL",5.29249558179779,5.63614789747256,5.66617856904947,6.0354303630056,6.00824433815329,6.2545127793176
"PPP5C",5.17958231445218,4.53275131770955,5.32522701021248,5.86420103307867,6.08895434417206,5.95146042368673
"CEP68",1.96163492207498,1.48264864856326,1.16550973827161,1.93764733878767,1.48277434044753,1.84780060259341
"MAP4K3",5.87297660256452,5.36371225758716,5.86100396427189,6.25662218195531,5.85080847470841,5.55578748346084
"LDAF1",6.78026837713581,6.92505993370716,6.4777774715289,5.18919771169753,4.91394004573519,4.37075788765635
"BRCA1",1.63945686126157,1.76679189073626,1.57568273608041,0.921457522698351,1.56195375757154,1.61301677772013
"ERCC1",6.09350475210259,6.01402238617199,6.40363248104358,6.61668708521082,6.78638659584442,6.72619778352442
"CD22",-0.0186602375860532,0.139954754463264,0.269735227292088,-0.434086819003196,0.0235029332945479,-0.537689456577273
"SEMA3B",6.12807996529253,6.50572092703583,6.29887591171304,5.14380060069307,4.37673483955899,4.66125176674806
"MBTPS2",4.33229593414857,3.25749759153486,3.81044814912936,5.44711269208763,5.24232773682164,4.2362225219545
"PRICKLE3",3.71400738015888,3.46129779349139,4.35974380919445,3.23539676504598,3.16832058618704,2.71488120616867
"EXTL3",1.05565370568822,1.67158129948756,1.40251797622816,0.0148440624453605,1.15524882645451,0.927558542535569
"ELOVL5",7.98764752730468,7.99534477611928,7.68464730084799,6.64782014879131,5.72745083626351,4.63874196172631
"KDM5D",4.68929098206077,2.89801373530322,3.03345069800135,2.63127947295686,2.3107499417128,3.17286744519177
"CALCOCO1",5.6269862652058,5.67809080464316,5.93492314115582,5.87788203508633,6.01816686419582,6.09121426214599
"UBR7",4.23703356021433,4.23064547429153,4.01129027808446,3.94718143431014,3.17157715145681,2.7606229912324
"MAP4K5",4.62210910885433,5.14617444687455,4.32632234199519,3.41585015453344,2.61853063596191,0.996376513599412
"EHD3",4.49792813110964,3.88306104561437,4.83715895326638,5.33575622211699,5.07902751708595,4.90115992010881
"PSMC4",5.54153113091803,5.79971963671327,5.60707301689725,6.0306840606732,5.83609270689814,5.9362669055275
"MAN2B2",3.80774934953753,3.4993759163085,4.35569965083527,3.9738457306166,3.65167380715179,3.36857668219226
"SLC7A14",1.91700661721668,2.34967053001789,2.12249252715742,0.937034081663491,-0.771902250825113,1.30763226335392
"CLDN11",4.19786688284855,3.65863690345139,4.43640585371506,8.54368696450131,8.74736511306827,8.61715723936775
"SLC25A39",6.77808644285886,6.75794920040461,6.94874097426853,7.19926664049285,7.36919704791543,7.74606932980535
"MVP",8.08487727441043,8.16492355389477,8.69940932196451,9.41652547561163,9.62477624811297,9.68572307801265
"NUB1",4.75765943457932,4.76218061937408,4.96386886852694,4.55698871239509,4.31799944282776,3.47036517976118
"PGM3",7.55360596450528,7.73931277148513,7.29276481945678,6.8537993023497,6.3168768980242,6.01587282917551
"RWDD2A",2.53304131613391,2.17696328895088,1.73487797996891,3.10487054058299,2.6754729247467,2.71589357380758
"CLK1",7.85211668821385,8.71401507965854,7.84221321959287,5.81899117011497,5.9465107004085,5.7890057022135
"POLR3B",3.08562845626298,2.74246510634207,2.17081132856687,3.32412795064373,2.61994030239292,2.58521311993675
"ANGEL1",1.44192664586215,0.682147146500411,1.9486904711601,1.39453668668628,0.941998485036231,1.07243944698958
"RNF14",5.13397544453136,4.9185421198935,4.81563912787182,5.05069771976651,5.21183922610249,4.21476917969575
"DNASE1L1",3.87817993320117,3.92963919408901,4.25718360556453,2.43518144951245,1.97383351666349,1.87366074851365
"DDX11",3.94072117944994,3.82535957232352,4.29743663853109,1.48590756156695,1.53610912704658,1.09919785397976
"HEBP1",7.18879420302257,7.48715284542128,7.34867867674934,6.9024648183803,6.8438097613243,6.91274545164287
"GPRC5A",7.18320162697074,7.39896072179867,7.34112691899861,6.91671420565522,5.27539892115418,5.02983455667926
"MAMLD1",3.19858896710384,4.08821081580561,3.77144276315982,2.59266299234877,3.25017631137804,3.05089467679206
"CD6",-0.84448187089507,-1.00103061158033,-1.04935450601061,-1.33682205823155,-2.03272061670288,-2.12807896944464
"TACC3",3.12323706455974,3.01499315868286,2.83472635603084,2.48538786675027,3.11377613889866,2.94288314771202
"UFL1",6.75901969510264,6.75313171683427,6.37560228760572,5.45165931782442,4.68879387798936,4.43227351950671
"POLA2",2.43427530243609,2.64239651699009,2.83544435130289,1.98730873720177,0.998832078324378,2.17477173428273
"ZC3H3",4.62469817864092,4.58621563986643,4.74673591325778,4.25718248656686,4.25994770096123,4.40495898888019
"CAPN1",6.92478033300019,7.17286473866282,7.45485587147529,7.22991853245089,7.46939141764153,7.62340102747658
"ACP3",0.86992244910941,1.11376180053239,2.03849935064251,4.21810887786473,3.86797369792963,3.75400773544242
"MDH1",6.18142391007269,5.99283243044402,6.27496948276106,6.97407769707026,6.89598970242422,6.83670207683876
"SLC30A9",3.98793939310968,3.0241936558001,3.32211420664967,3.97290566737533,3.50804783833036,3.5713012421053
"MTMR11",4.30913383240369,4.49866617575885,4.76219745956062,3.83185955056794,3.47417720944769,2.75606148343487
"COX15",3.21974514690647,3.70544048829228,4.3775346478739,3.95964230611747,4.17803818354009,4.38006186020348
"CCDC88C",-1.5665973112151,-2.11448239205034,-2.26389711207239,-0.137331249032361,-0.116759008740642,-0.00114839143054434
"YAF2",4.88404419837789,4.74014852162425,4.57381114624032,4.69689336915222,5.07664017032005,5.17791591155978
"ZMYND11",2.38378144104025,4.04520354610782,3.97683673263552,5.39007659780062,-4.09875182374296,1.95539780096167
"BID",4.72522561943005,4.92342688680407,5.05648869730314,4.61145837262003,4.17824794618804,4.56395537791325
"MATR3",7.98840198675,7.80921870880059,7.65264303166789,7.38348951216011,7.32409084146944,7.27847433545637
"XYLT2",6.33351896359281,6.19942628806528,6.79711841137485,6.23340755573098,6.29771055402377,6.33540072352622
"RGPD5",5.67955864536049,5.49968192380434,4.99988164986023,4.16761413864804,3.99289938856327,3.45631545721129
"NUDCD3",3.11398427022999,4.06618854466131,4.35386763300753,1.88479034840836,2.61957954927215,2.64868245706482
"CHDH",0.771884997733429,1.08522421910755,0.431533996388288,0.562656832084922,0.707921812790704,0.83692738532637
"GLT8D1",5.74878088711093,5.58795921955335,5.83656592068315,5.12477634983077,4.68281928589946,4.16841425467074
"ATP2C1",7.58284550820921,7.5784251824816,7.2495159303143,7.25078264195507,7.04087761086091,6.85310619579553
"IGF1",-2.95038321713807,-3.49675830521137,-3.48701181586355,0.854549308288267,1.05197122154721,1.19448969106813
"SLC38A5",6.13193920239999,6.54465281059986,6.88870496124424,5.82368319234078,5.92644073011122,6.13159641179263
"RALBP1",6.05096345785766,6.60074974320175,6.17087418851004,6.13848665299248,6.4560621646865,6.80743924879772
"RUFY3",4.94546912949776,4.88872506148944,4.85763812721025,5.72756350349552,6.01908643035322,6.16642005135499
"SLC11A1",0.227205434514383,0.47115045810464,0.077829180228708,-0.565150963231876,0.875192327434765,0.929344180422463
"WWTR1",7.14950321811783,7.26616734367306,7.10929540870179,7.2890844925554,6.9424404558509,6.6423067264822
"AGPS",5.58667305485228,4.94667784946296,5.21874185989758,5.4943729734728,5.09955904722074,4.95744389597525
"STEEP1",2.70056668854023,2.56253038462504,1.40263756624989,1.75657219458948,2.41483222824738,1.10133018212558
"TTC27",4.44762198785729,4.14662652655807,4.08425184889518,4.31647753033965,2.59843826901857,2.45059663449527
"ZNF582",-0.364962618752088,0.607204386968849,0.00834826888949763,1.78447682010135,1.73392223686093,1.54313704185887
"PHLDB1",4.51306376187446,4.61440810202722,4.94564003255798,4.38099304089672,4.39428447100927,4.3273579422874
"PRDM11",0.343314794608816,-0.496327998595778,1.12612467162604,1.81760030240009,2.10667829777378,2.40010879755976
"SNAI2",3.63543518138506,3.47842317843712,3.62017972613026,6.47053907627236,6.86808018772769,6.77314910868656
"CD74",1.02621121071594,-0.0543113390033112,1.78593998739418,1.22318899324921,1.68581868437793,1.53691923509299
"HGF",6.50106169450693,6.20998947102658,7.14055595761203,6.83224350825021,5.81965361603963,5.61240022765907
"ZRANB1",7.28947559095398,7.0443175851345,6.64512105778097,6.59887433367776,6.29252800015205,6.27043158780773
"NCDN",5.23939557677377,5.07360515299879,5.33541317338681,5.73705694792839,5.9200229651402,5.95666820361266
"ADGRA2",1.99833316324161,0.761597956057432,2.15825866483029,2.5413125898714,3.33727324145188,2.34316971922364
"ZFP64",4.50317919709633,3.87014711978345,4.66964572550219,4.07467997659682,3.88610934389917,3.83902067184049
"MNAT1",2.55807292909545,2.87673394241527,3.04924049003226,3.24226501430826,2.98974998629447,2.87303397907322
"SAMD4A",5.55890963725719,5.60139279668459,5.6459167453679,6.91019333982853,6.7480128630323,6.79693843405875
"MRE11",5.28337396993664,5.11506088165228,4.92871834679168,3.9925161287983,3.62203604190067,4.14470988585777
"PLEKHB1",-1.66529097912485,-1.89618652748141,-0.965305550956767,-0.847065562419647,-1.24764833200246,-2.41621750208086
"SERPINB1",3.30472879706878,3.0180484923007,3.1809806643551,2.5420293377009,3.13002763113973,2.4368887955867
"CYP3A43",-0.492694436401153,0.0255141782741019,0.301219679785981,-0.640093935011201,-0.739442881426142,-0.259600804142053
"SPAST",3.34079971060827,-4.09875182374296,2.15584414414246,3.35003195209558,2.13647176921954,1.98284225290656
"NRXN3",0.461202265768291,0.426991623385417,0.704967588563082,4.35640046547576,3.88701391708469,3.59838473640761
"OSBPL5",5.71893731373711,5.88939006509019,6.36805230684858,5.56593912361426,5.55146479789454,5.57219236163468
"AQR",4.68932997280579,4.09837263683518,4.25444297540855,4.34967442703642,4.38387355937305,4.08159094339562
