"ENSEMBL","ENTREZID","SYMBOL","GENENAME","logFC","logCPM","F","PValue","FDR"
"ENSG00000175130","65108","MARCKSL1","MARCKS like 1",0.521823054468338,5.49086391867136,7.39211588818085,0.0275655127923859,0.061245581760538
"ENSG00000167600","29785","CYP2S1","cytochrome P450 family 2 subfamily S member 1",1.55188315436029,1.08997409256694,7.39226576983933,0.0275801363319275,0.0612706620410579
"ENSG00000196167","399948","COLCA1","colorectal cancer associated 1",0.894181388666988,-0.226163725082854,7.39873402811722,0.0275910665875163,0.0612875324320042
"ENSG00000217825",NA,NA,NA,1.06914355622634,-0.962974514193604,7.42454986800008,0.0275946978845179,0.0612881876603306
"ENSG00000158856","2039","DMTN","dematin actin binding protein",0.655237274649116,1.53287628553038,7.38808978866369,0.0276018088614647,0.0612907524878405
"ENSG00000128185","85359","DGCR6L","DiGeorge syndrome critical region gene 6 like",-0.376689688885112,5.83321632470174,7.3872793572818,0.027602525603261,0.0612907524878405
"ENSG00000106258","1577","CYP3A5","cytochrome P450 family 3 subfamily A member 5",-0.746768337787576,0.579868632442905,7.38904831538292,0.0276104439458374,0.061300925221783
"ENSG00000126953","1678","TIMM8A","translocase of inner mitochondrial membrane 8A",-0.654322116081317,3.16363389856075,7.38204914415689,0.0276439837787791,0.061360677798367
"ENSG00000163132","4487","MSX1","msh homeobox 1",-0.645832504656203,4.33996814334756,7.38148387169654,0.0276470106087273,0.061360677798367
"ENSG00000113805","5067","CNTN3","contactin 3",1.02094655641646,5.41884369651504,7.38091941516912,0.0276513043178458,0.061360677798367
"ENSG00000278886",NA,NA,NA,-0.920969750747659,0.978347826539982,7.38256913715201,0.0276523926722827,0.061360677798367
"ENSG00000073464","1183","CLCN4","Cl-/H+ antiporter 4",-1.41966396027606,2.25081927433767,7.38101820930581,0.027654639928086,0.061360677798367
"ENSG00000129680","79649","MAP7D3","MAP7 domain containing 3",-0.580275834408144,2.83561502382558,7.38031997528939,0.0276573985939292,0.061360677798367
"ENSG00000279355",NA,NA,NA,0.73692983309683,1.10206807859711,7.38074359081611,0.0276623549355578,0.0613642627902664
"ENSG00000155363","4343","MOV10","Mov10 RNA helicase",-0.973226559716881,3.97931358084496,7.3723908126334,0.0277173499630051,0.0614788358875155
"ENSG00000276916",NA,NA,NA,1.02632707578093,-0.725773088886675,7.39781531667423,0.0277244294337112,0.0614871144147379
"ENSG00000117054","34","ACADM","acyl-CoA dehydrogenase medium chain",1.33894582149412,3.51915160927991,7.37049706844135,0.0277321660169639,0.061496848108598
"ENSG00000005302","10943","MSL3","MSL complex subunit 3",-0.684296811376127,4.47251236463267,7.3685218331997,0.0277467254930563,0.0615217075808623
"ENSG00000155256","118813","ZFYVE27","zinc finger FYVE-type containing 27",0.863524331997973,4.26690802632645,7.36528105769063,0.0277718693858203,0.0615650717931692
"ENSG00000179387","255520","ELMOD2","ELMO domain containing 2",0.595647575615385,5.57858917661814,7.36511373848262,0.0277729858437666,0.0615650717931692
"ENSG00000155097","528","ATP6V1C1","ATPase H+ transporting V1 subunit C1",-0.509569702035343,6.00022438665788,7.36438203363631,0.0277786323751423,0.0615701588720276
"ENSG00000038382","7204","TRIO","trio Rho guanine nucleotide exchange factor",0.357644040880796,8.24224469730027,7.36002151006525,0.0278123279580996,0.0616374067547701
"ENSG00000237596","644135","PDE7B-AS1","PDE7B antisense RNA 1",-1.79004832163442,-0.329903380019328,7.39066548244036,0.0278179226917842,0.0616423691010947
"ENSG00000164346","10412","NSA2","NSA2 ribosome biogenesis factor",0.763994267180335,1.96655263421709,7.35867290075181,0.0278264754420908,0.0616538841962619
"ENSG00000236428","170954","PPP1R18","protein phosphatase 1 regulatory subunit 18",-3.8315008736832,5.31483947731637,7.35546356189926,0.0278486920504946,0.0616956672657484
"ENSG00000130713","23404","EXOSC2","exosome component 2",-1.36081365690724,3.45128723466112,7.35334812042426,0.0278650190369244,0.0617243940321115
"ENSG00000175198","5095","PCCA","propionyl-CoA carboxylase subunit alpha",0.729428812595514,2.85440749196782,7.35224607676357,0.0278740315309248,0.0617369133377246
"ENSG00000152348","83734","ATG10","autophagy related 10",-0.76888304086729,1.79727337353643,7.34884597823365,0.0279037756547562,0.0617953416248188
"ENSG00000130734","84971","ATG4D","autophagy related 4D cysteine peptidase",-0.466332320938656,4.75967681085556,7.34621754350814,0.0279193833793029,0.0618224533121739
"ENSG00000008128","728642","CDK11A","cyclin dependent kinase 11A",0.413198541500509,6.24875596893933,7.34287958603592,0.0279453195312015,0.0618724261526059
"ENSG00000245888","400512","NSMCE1-DT","NSMCE1 divergent transcript",0.992498788260485,-0.97853531802575,7.37736807779064,0.0279553328263423,0.061887137143879
"ENSG00000104863","64130","LIN7B","lin-7 cell polarity scaffold B",0.449816980483729,4.28266894708265,7.34068818589525,0.0279624237284007,0.0618953758152453
"ENSG00000132341","5901","RAN","RAN, member RAS oncogene family",-1.13250871651664,7.01328873452692,7.33989896236386,0.0279685250421132,0.0619014222920023
"ENSG00000173926","115123","MARCHF3","membrane associated ring-CH-type finger 3",-0.615202620745829,5.50057768720701,7.33694576575261,0.0279915511412163,0.061944921631628
"ENSG00000263345",NA,NA,NA,0.866991939975183,-0.511951555249157,7.34911762482571,0.0280225147973374,0.0619991633354787
"ENSG00000166173","55323","LARP6","La ribonucleoprotein 6, translational regulator",-0.344024718247603,7.1699080412826,7.3329387395006,0.0280228118222363,0.0619991633354787
"ENSG00000166689","144100","PLEKHA7","pleckstrin homology domain containing A7",-1.70534750171394,-1.01984282646172,7.34655089016721,0.0280264395621573,0.0619997223936451
"ENSG00000130649","1571","CYP2E1","cytochrome P450 family 2 subfamily E member 1",1.58623944702457,1.95875510720358,7.3303152551799,0.0280489755186959,0.0620386161835044
"ENSG00000105053","51231","VRK3","VRK serine/threonine kinase 3",-0.467165209695719,4.39367108745897,7.32936581783396,0.0280507755046373,0.0620386161835044
"ENSG00000274384","147798","TMC4","transmembrane channel like 4",0.811661474148963,-0.237106909601942,7.33655165740686,0.0280668266397465,0.0620598332806886
"ENSG00000263823",NA,NA,NA,-0.740791571283798,0.823160313512383,7.32924576246568,0.0280671254706566,0.0620598332806886
"ENSG00000197696","4828","NMB","neuromedin B",-1.16602069404292,4.11212827115041,7.32269412064252,0.0281034420074968,0.0621326549136739
"ENSG00000025770","29781","NCAPH2","non-SMC condensin II complex subunit H2",0.510197588231365,4.06644591375183,7.32190043811538,0.0281093759410457,0.0621382955519866
"ENSG00000241014",NA,NA,NA,0.820880311315346,2.48129106553274,7.31532360559179,0.028162977178831,0.0622433484560154
"ENSG00000185010","2157","F8","coagulation factor VIII",-0.660814466314261,2.23178297218325,7.31530979931258,0.0281636751424279,0.0622433484560154
"ENSG00000143110","128346","C1orf162","chromosome 1 open reading frame 162",1.68067926067771,0.690245352125376,7.31845195939182,0.0281682543918325,0.0622459801729777
"ENSG00000067369","7158","TP53BP1","tumor protein p53 binding protein 1",0.363294991336142,6.70035957828796,7.31367983990989,0.0281737296586819,0.0622479320793014
"ENSG00000267632",NA,NA,NA,-0.846749220888323,0.0727400926539252,7.32007630757899,0.0281766183818075,0.0622479320793014
"ENSG00000175575","80227","PAAF1","proteasomal ATPase associated factor 1",0.584674608273694,3.83591532850556,7.31303107026149,0.0281793033844023,0.0622479320793014
"ENSG00000069188","54549","SDK2","sidekick cell adhesion molecule 2",3.17166069224065,1.06921494967507,7.32841954712526,0.0281890793076766,0.0622617431703683
"ENSG00000086015","23139","MAST2","microtubule associated serine/threonine kinase 2",1.00591768660771,0.269893199980139,7.31549788893228,0.0281939395584635,0.0622617431703683
"ENSG00000272381","101929352","LINC02664","long intergenic non-protein coding RNA 2664",1.32689834856773,-1.43719949292757,7.33574204968793,0.0281967412404671,0.0622617431703683
"ENSG00000250685","654780","ADAD2-AS1","ADAD2 antisense RNA 1",0.995154550045512,0.28670610534386,7.31403835428687,0.0282042459835765,0.0622617431703683
"ENSG00000256235","85027","SMIM3","small integral membrane protein 3",-0.384464672975442,7.36700938960473,7.30976481307311,0.0282045347226621,0.0622617431703683
"ENSG00000273702",NA,NA,NA,-1.90578520889516,-0.316646368210472,7.34174281605304,0.0282074785498239,0.0622617431703683
"ENSG00000144810","1295","COL8A1","collagen type VIII alpha 1 chain",-2.01289374390467,3.57417375737496,7.30921522715022,0.0282103795474027,0.0622617431703683
"ENSG00000279849",NA,NA,NA,0.938350820048583,0.0556863619119823,7.314791603601,0.0282126701224902,0.0622617431703683
"ENSG00000067082","1316","KLF6","KLF transcription factor 6",-0.602063334473277,8.51592266630081,7.30693865774584,0.0282267989886616,0.0622854411317374
"ENSG00000257390",NA,NA,NA,-1.49012705372627,-1.01339560798832,7.3323236311176,0.0282384929562284,0.0623026292474095
"ENSG00000185842","127602","DNAH14","dynein axonemal heavy chain 14",-0.681852424690302,1.66317226443552,7.30579175270747,0.0282413714612509,0.0623026292474095
"ENSG00000223417","399939","TRIM49D1","tripartite motif containing 49D1",-1.05334437661015,-1.04499944715556,7.34188306868258,0.0282568483759553,0.0623292873038304
"ENSG00000160993","54784","ALKBH4","alkB homolog 4, lysine demethylase",-0.698359162032363,3.69032544142225,7.29824943916544,0.0282959089872743,0.0624079539075794
"ENSG00000273155",NA,NA,NA,1.34067497592346,-1.20371951063622,7.32996283732518,0.0283343467644038,0.06248216567078
"ENSG00000106266","29886","SNX8","sorting nexin 8",0.453102200050393,6.56504727629834,7.29307337187852,0.0283363594013755,0.06248216567078
"ENSG00000100997","26090","ABHD12","abhydrolase domain containing 12, lysophospholipase",0.544060245242191,5.45262197256752,7.29262249676917,0.0283399388293664,0.0624825583647936
"ENSG00000259728",NA,NA,NA,1.17714134208506,-0.429085637911042,7.30716656706405,0.0283657898726213,0.0625271184770652
"ENSG00000198691","24","ABCA4","ATP binding cassette subfamily A member 4",-1.90864767362281,-0.927298711764052,7.29621518037685,0.0283669572883975,0.0625271184770652
"ENSG00000205500","100129724","MAPRE3-AS1","MAPRE3 antisense RNA 1",0.964053416485915,-0.764282077185714,7.31254888823954,0.0283909775444184,0.0625725563876385
"ENSG00000189171","6284","S100A13","S100 calcium binding protein A13",-0.605757797385625,6.72271782271297,7.28500967259504,0.0284003257930402,0.0625856507699314
"ENSG00000197149","91561","RPS2P40","ribosomal protein S2 pseudogene 40",0.719499294492249,0.45568750211449,7.285569568538,0.028418322484272,0.0626086016646977
"ENSG00000159377","5692","PSMB4","proteasome 20S subunit beta 4",-0.362878525440773,8.44398780120672,7.28244672610774,0.0284206936836986,0.0626086016646977
"ENSG00000224531","221710","SMIM13","small integral membrane protein 13",-0.466045869459203,5.31301631809937,7.28241414162623,0.0284209651214978,0.0626086016646977
"ENSG00000160321","7757","ZNF208","zinc finger protein 208",1.10390696252223,-1.53567976311278,7.31513280715746,0.0284308220674364,0.0626220449731841
"ENSG00000143333","6004","RGS16","regulator of G protein signaling 16",-1.93973496150787,1.64382196528423,7.2824580646084,0.028433885526474,0.0626220449731841
"ENSG00000144560","9686","VGLL4","vestigial like family member 4",-0.380933999602237,6.48385389152294,7.27831621271053,0.0284535634503598,0.0626578710840457
"ENSG00000165684","6621","SNAPC4","small nuclear RNA activating complex polypeptide 4",2.22597524499519,1.06247214847185,7.28171586841609,0.028459296431632,0.0626600768979433
"ENSG00000171130","155066","ATP6V0E2","ATPase H+ transporting V0 subunit e2",0.599519676721401,3.94052533255081,7.27737582682015,0.0284613871331757,0.0626600768979433
"ENSG00000156110","132","ADK","adenosine kinase",-0.772621221770157,3.13384311568481,7.27649196541883,0.0284695054280798,0.062670439150848
"ENSG00000188761","440603","BCL2L15","BCL2 like 15",0.752772720103936,1.06158266757163,7.27476667480627,0.028492307583937,0.0627131188973068
"ENSG00000093183","9117","SEC22C","SEC22 homolog C, vesicle trafficking protein",0.432215071679833,6.16225393585012,7.27215811598221,0.0285026563938529,0.062723774338929
"ENSG00000119401","22954","TRIM32","tripartite motif containing 32",-0.76895017416421,3.37156050887954,7.27204785486909,0.0285042610117198,0.062723774338929
"ENSG00000131263","51132","RLIM","ring finger protein, LIM domain interacting",0.474029196383109,6.57896070129686,7.27156459930606,0.0285073920498486,0.062723774338929
"ENSG00000125772","56261","GPCPD1","glycerophosphocholine phosphodiesterase 1",0.566727942357182,5.39306453680131,7.27106474023951,0.0285113910890752,0.0627250603959655
"ENSG00000259158",NA,NA,NA,0.769859978884705,0.342232389441278,7.27383101892181,0.0285164766813513,0.0627287362754667
"ENSG00000111319","6337","SCNN1A","sodium channel epithelial 1 subunit alpha",0.831234860275132,0.560677713260241,7.27242161300582,0.0285210853912673,0.0627313623847677
"ENSG00000118961","60526","LDAH","lipid droplet associated hydrolase",-0.783172007968095,2.47051863166563,7.26890510323044,0.0285311148094879,0.0627459091404637
"ENSG00000155428","378108","TRIM74","tripartite motif containing 74",1.81141911406442,-0.625181519670716,7.29814692983191,0.0285540728626326,0.0627888817915444
"ENSG00000228299","3107","HLA-C","major histocompatibility complex, class I, C",0.440503244072946,9.10048035213095,7.26289008223688,0.028576741183559,0.0628312071265085
"ENSG00000148429","9712","USP6NL","USP6 N-terminal like",-0.512513904883287,3.6045636656795,7.26154575735847,0.02858815759038,0.0628429401927144
"ENSG00000226180","100129215","LOC100129215","uncharacterized LOC100129215",-1.48808929061198,-0.813765289360882,7.29562702051624,0.0285889194986671,0.0628429401927144
"ENSG00000167721","55720","TSR1","TSR1 ribosome maturation factor",0.708815683142784,5.00666677908683,7.26052494603754,0.0285957064491815,0.0628503382952219
"ENSG00000185633","56901","COXFA4L2","cytochrome c oxidase hypoxia associated subunit FA4L2",0.66254300241139,6.31944445489014,7.25854295227795,0.0286115797413486,0.0628652105234399
"ENSG00000214770",NA,NA,NA,0.74927314863079,0.734195516598195,7.26039243355027,0.0286125544949776,0.0628652105234399
"ENSG00000283617",NA,NA,NA,-1.80359066982396,-0.0352756937686597,7.28071294023127,0.0286140126185444,0.0628652105234399
"ENSG00000258102","643246","MAP1LC3B2","microtubule associated protein 1 light chain 3 beta 2",-0.740689336050547,3.4477727939972,7.25805909916037,0.0286161616982583,0.0628652105234399
"ENSG00000152457","64421","DCLRE1C","DNA cross-link repair 1C",-0.546653955717998,4.21103024537736,7.2541502238086,0.0286471489520357,0.062925759446239
"ENSG00000110880","23603","CORO1C","coronin 1C",-0.743065614116795,7.90699322456335,7.25342820172038,0.0286526335287848,0.0629302819134119
"ENSG00000178974","55030","FBXO34","F-box protein 34",0.593161261553069,4.38676324813635,7.25280187668858,0.0286577092919325,0.0629339055221518
"ENSG00000178966","80010","RMI1","RecQ mediated genome instability 1",-2.26220098301666,-0.274533346428828,7.27480731949107,0.028733571279529,0.063092960124904
"ENSG00000110455","84680","ACCS","1-aminocyclopropane-1-carboxylate synthase homolog (inactive)",-1.12534240367713,1.38347546025295,7.24352846461867,0.0287420468608851,0.0631040278277113
"ENSG00000092330","26277","TINF2","TERF1 interacting nuclear factor 2",-1.03551146687537,4.32989033375454,7.24185885634412,0.0287462318363181,0.0631056738567357
"ENSG00000115306","6711","SPTBN1","spectrin beta, non-erythrocytic 1",-0.504355294139807,6.09587145460682,7.23688343507308,0.0287859602639922,0.0631853375611824
"ENSG00000229007",NA,NA,NA,-1.22235503697672,-0.929890587876153,7.26766645261557,0.0288294929482167,0.0632661635016685
"ENSG00000147650","29967","LRP12","LDL receptor related protein 12",-0.594617709601527,6.10391130045613,7.23148046717435,0.0288296709130358,0.0632661635016685
"ENSG00000132185","84824","FCRLA","Fc receptor like A",-2.36391339903892,1.4788634785512,7.23364709623283,0.0288382232909637,0.0632758301877635
