"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0140966","piRNA-mediated heterochromatin formation",8,0.677765663352729,1.5233268571477,0.0435353974875647,0.238149258568998,0.238149258568998,2109,"tags=38%, list=14%, signal=32%","55124/143689/9271",0.321775918075361
"GO:0046620","regulation of organ growth",51,-0.454516077707033,-1.52279236540683,0.0212926944386407,0.147418678339611,0.147418678339611,2584,"tags=37%, list=17%, signal=31%","55841/1848/2931/5999/2539/10409/3084/5629/6910/6608/7490/2247/7049/9241/23286/2735/1906/5950/3479",0.352487857583619
"GO:0086064","cell communication by electrical coupling involved in cardiac conduction",20,-0.541499844322423,-1.52242085039147,0.0459558823529412,0.245571524064171,0.245571524064171,1522,"tags=30%, list=10%, signal=27%","6910/857/775/79191/5144/125111",0.287857117255149
"GO:0051205","protein insertion into membrane",66,-0.434171598303848,-1.52119737193449,0.0125900266817223,0.103213635753367,0.103213635753367,4059,"tags=50%, list=27%, signal=37%","100188893/51234/1678/1956/10430/54499/79568/401505/9697/23787/29927/51398/140823/439/23420/26519/26515/4580/56851/10452/55831/83460/23065/29928/56926/55969/51079/56993/26517/133022/84233/65055/26521",0.380730400722792
"GO:0030048","actin filament-based movement",93,-0.414761884547979,-1.52117780250543,0.0128374119862291,0.104576261606635,0.104576261606635,1540,"tags=25%, list=10%, signal=22%","6548/2934/55742/23704/781/4430/1832/857/10630/6324/3759/775/3752/440193/5144/6334/2258/81/2626/287/6326/8913/134",0.380730400722792
"GO:0046321","positive regulation of fatty acid oxidation",14,-0.610588004399019,-1.52097564767888,0.0479708225177209,0.251986143663238,0.251986143663238,1997,"tags=36%, list=13%, signal=31%","1374/215/3667/9518/10891",0.321775918075361
"GO:0030534","adult behavior",39,-0.471274321510613,-1.52086071129211,0.0366239987408061,0.210230336521932,0.210230336521932,1331,"tags=26%, list=9%, signal=23%","2247/2019/6387/1393/2668/5179/50944/85358/9369/3356",0.321775918075361
"GO:0034764","positive regulation of transmembrane transport",110,-0.395845264309419,-1.52030517361351,0.00547829547376587,0.0589769611626296,0.0589769611626296,1396,"tags=20%, list=9%, signal=18%","375346/51703/857/8140/6324/3759/2852/5781/2258/81/57214/718/84766/7070/623/134145/3667/287/1906/6376/3479/65267",0.407017918923954
"GO:0006446","regulation of translational initiation",86,0.38845453897796,1.52012090140089,0.0112796371136227,0.0955356007980896,0.0955356007980896,4108,"tags=42%, list=27%, signal=31%","23513/1975/28969/64599/400961/6198/5317/8892/1974/1654/64410/57409/23521/1967/7812/10657/27102/9689/8667/3087/4690/208/1978/2058/27161/1968/7458/1653/100127983/10492/468/3646/2332/7175/55364/10209",0.380730400722792
"GO:0006024","glycosaminoglycan biosynthetic process",28,-0.513945690254859,-1.5190427632424,0.0430696953082194,0.23638064334427,0.23638064334427,2683,"tags=39%, list=18%, signal=32%","26229/64131/80146/11227/3073/10057/9955/126792/2132/3036/9956",0.321775918075361
"GO:0001738","morphogenesis of a polarized epithelium",26,0.499695900060815,1.51807805794814,0.0199145184566059,0.141713958484158,0.141713958484158,334,"tags=12%, list=2%, signal=11%","23513/89958/9368",0.352487857583619
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",253,-0.356980135161821,-1.51543160608898,0.000955827678589043,0.0179021113027624,0.0179021113027624,1727,"tags=19%, list=11%, signal=17%","79639/658/8848/26585/6868/56926/7122/654/64081/10273/857/80139/10468/3625/7049/1030/2297/79176/79674/2657/114990/8754/650/3725/1003/25884/6664/9315/8200/55612/10252/6469/2626/9241/375387/10370/1460/7130/9597/64388/57178/392255/9518/50964/55273/25805/23090/338773/4856",0.477270815362862
"GO:0051251","positive regulation of lymphocyte activation",207,-0.36042842931296,-1.515129139796,0.00248637123144564,0.0341944796694687,0.0341944796694687,1221,"tags=13%, list=8%, signal=12%","3485/2625/857/3572/3575/5896/5781/3592/8740/3574/100133941/6347/60/3569/6469/7070/7037/7292/57178/112441434/1803/2737/3479/970/596/27177/6863",0.431707695803346
"GO:0060079","excitatory postsynaptic potential",59,-0.438588774701293,-1.51462709103343,0.0237397540599777,0.15696543798037,0.15696543798037,688,"tags=12%, list=5%, signal=11%","50944/9127/85358/22871/55584/134/2903",0.352487857583619
"GO:0060142","regulation of syncytium formation by plasma membrane fusion",55,0.419449271253994,1.51409008801338,0.016197839868933,0.12301150226045,0.12301150226045,4006,"tags=60%, list=26%, signal=44%","10411/6136/9045/6125/6160/23521/6134/6175/6130/6158/6156/4736/6173/6137/6164/6124/6157/6144/6133/6141/824/6139/6142/6159/6167/6168/6135/10938/9349/6161/6152/6138/6170",0.352487857583619
"GO:0032467","positive regulation of cytokinesis",33,0.470545005104897,1.51341838499641,0.0403674723820613,0.227062203504073,0.227062203504073,2904,"tags=36%, list=19%, signal=29%","9212/6795/29127/55143/332/11113/9585/9493/8556/5586/3619/65125",0.321775918075361
"GO:0032507","maintenance of protein location in cell",43,0.438234516791355,1.51321309660035,0.0258753968127938,0.166588808834175,0.166588808834175,3459,"tags=40%, list=23%, signal=31%","51141/64714/23345/25777/11079/11015/580/143684/3098/23353/3192/23515/10945/585/64083/5905/8733",0.352487857583619
"GO:0045185","maintenance of protein location",43,0.438234516791355,1.51321309660035,0.0258753968127938,0.166588808834175,0.166588808834175,3459,"tags=40%, list=23%, signal=31%","51141/64714/23345/25777/11079/11015/580/143684/3098/23353/3192/23515/10945/585/64083/5905/8733",0.352487857583619
"GO:1905517","macrophage migration",34,-0.492733270652244,-1.5129253662698,0.0339135245389717,0.198549499243103,0.198549499243103,1111,"tags=21%, list=7%, signal=19%","6288/1435/6348/6347/8995/6376/1240",0.321775918075361
"GO:0010642","negative regulation of platelet-derived growth factor receptor signaling pathway",12,0.622215511423958,1.51273235647461,0.0392954534331999,0.223383631799177,0.223383631799177,4087,"tags=50%, list=27%, signal=37%","9368/5782/93649/348/6622/5795",0.321775918075361
"GO:0008203","cholesterol metabolic process",97,0.373035009458983,1.51231915263906,0.00980458474338989,0.0871881227256366,0.0871881227256366,1558,"tags=24%, list=10%, signal=21%","337/51141/1593/6721/407019/23461/3422/3157/6713/6307/4597/4598/2222/1717/7436/5563/3156/10682/23541/2053/6309/1718/51478",0.380730400722792
"GO:0003002","regionalization",161,-0.373339155480317,-1.51153438664791,0.00536501898975168,0.0578634525169915,0.0578634525169915,2637,"tags=32%, list=17%, signal=26%","138162/23462/8195/164781/23420/6881/6722/161582/1952/9371/6091/10409/55502/3225/79192/658/5311/26585/56926/1649/6608/3214/7490/3217/79971/1832/153572/388389/3221/8828/3216/2297/8829/79176/3223/3222/7474/650/79191/3955/718/6469/2626/56603/3219/130497/9241/10370/3215/64388/7849",0.407017918923954
"GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus",26,-0.533087305269046,-1.51075217017248,0.027310843365474,0.172616276669093,0.172616276669093,2352,"tags=46%, list=16%, signal=39%","284/6091/493/199731/7026/57608/26585/5629/7448/967/3592/1634",0.352487857583619
"GO:0032370","positive regulation of lipid transport",52,-0.449120025137113,-1.51070784623308,0.0230889135682437,0.154048392683469,0.154048392683469,1718,"tags=23%, list=11%, signal=21%","55754/654/51703/51499/857/10351/10396/9388/1588/1906/6696/6863",0.352487857583619
"GO:0030888","regulation of B cell proliferation",36,-0.489964906543737,-1.50991953534294,0.0348971544448718,0.202493063995021,0.202493063995021,2397,"tags=28%, list=16%, signal=23%","5618/8764/23529/1029/196/27242/3592/3574/7037/596",0.321775918075361
"GO:0097553","calcium ion transmembrane import into cytosol",108,-0.398448992972584,-1.50904980479833,0.00958858759600244,0.0860725084624234,0.0860725084624234,1679,"tags=22%, list=11%, signal=20%","5311/57158/1649/23228/781/2247/857/8989/775/2852/23236/5621/5144/6348/728215/57214/7070/623/287/1193/8913/6376/2903/3356",0.380730400722792
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",205,-0.358611088877334,-1.50902350607946,0.00331784851839715,0.0420308482567638,0.0420308482567639,1739,"tags=19%, list=11%, signal=17%","3059/9314/7295/85453/6868/1649/1440/5159/84830/2150/2247/5245/2625/284217/5287/780/3554/4921/4803/2852/7474/1646/23612/6348/5781/8644/219699/3667/4916/1906/9518/1634/6376/152/3479/134/80310/4314",0.431707695803346
"GO:0043267","negative regulation of potassium ion transport",18,-0.569921258401535,-1.50825499402762,0.0399776497957554,0.225615601703725,0.225615601703725,2236,"tags=28%, list=15%, signal=24%","11060/10008/5999/857/3356",0.321775918075361
"GO:1902652","secondary alcohol metabolic process",104,0.369982388551402,1.50783646849135,0.00671159424572646,0.0681360120490158,0.0681360120490158,2360,"tags=29%, list=16%, signal=25%","337/51141/1593/6721/407019/23461/3422/3157/6713/6307/4597/4598/2222/1717/7436/5563/3156/10682/23541/2053/6309/3418/1718/51478/1594/2224/10162/1595/9444/10299",0.407017918923954
"GO:1905476","negative regulation of protein localization to membrane",31,-0.490366283879302,-1.50746051615674,0.0442028403428437,0.240355500032595,0.240355500032595,25,"tags=6%, list=0%, signal=6%","112609/65267",0.321775918075361
"GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",270,-0.348875546064837,-1.50661783435263,0.00229401827916027,0.0323363056232711,0.0323363056232711,1727,"tags=19%, list=11%, signal=17%","79639/658/8848/26585/6868/56926/7122/654/64081/10273/857/80139/10468/3625/7049/1030/2297/79176/79674/2657/114990/8754/650/3725/1003/25884/6664/9315/8200/55612/10252/6469/2626/9241/375387/10370/1460/7130/9597/64388/84913/57178/392255/9518/50964/55273/25805/23090/338773/4856",0.431707695803346
"GO:0000910","cytokinesis",165,0.344913605630903,1.50568329933084,0.0047420336803527,0.0534548337379443,0.0534548337379443,3488,"tags=29%, list=23%, signal=23%","9212/24137/6790/9055/54443/1058/8450/6795/26586/5347/29127/55143/144455/55165/51203/80179/5413/332/11113/23157/27183/9585/9493/29072/25909/9700/4627/3925/8556/5000/989/5586/11336/151011/84936/55770/3619/23111/65125/51510/9820/92421/585/57448/10015/8451/54536/9928",0.407017918923954
"GO:0006164","purine nucleotide biosynthetic process",165,-0.36820864611433,-1.50536628528102,0.00621301475341902,0.064295951972882,0.064295951972882,4039,"tags=44%, list=27%, signal=32%","4702/4694/23057/10476/4716/539/54539/93974/514/4832/84833/4720/132/4715/1353/4833/4714/4712/7415/4725/515/55967/4718/4707/203/10632/518/30968/790955/527/4713/4709/4728/4701/8942/353/516/4717/522/4830/471/4695/56848/126328/6391/441024/4700/55022/4541/107/51079/10135/4540/4539/4708/4509/8833/4538/4696/9551/7114/4508/4537/4535/4536/84277/4726/4879/134145/2977/4881/114",0.407017918923954
"GO:0061621","canonical glycolysis",17,0.554434456354191,1.50512637311969,0.0413685152640193,0.230051213549579,0.230051213549579,1741,"tags=29%, list=12%, signal=26%","2645/5230/2027/2026/3098",0.321775918075361
"GO:0061718","glucose catabolic process to pyruvate",17,0.554434456354191,1.50512637311969,0.0413685152640193,0.230051213549579,0.230051213549579,1741,"tags=29%, list=12%, signal=26%","2645/5230/2027/2026/3098",0.321775918075361
"GO:0050830","defense response to Gram-positive bacterium",42,-0.463801285898182,-1.50505733124379,0.0411039089616796,0.229471333650851,0.229471333650851,1590,"tags=29%, list=11%, signal=26%","6868/3140/284297/3575/3592/8344/3569/8339/8970/8349/6700/6863",0.321775918075361
"GO:0050926","regulation of positive chemotaxis",18,-0.568606224743702,-1.50477485347749,0.0405699005216948,0.227764923845771,0.227764923845771,1389,"tags=28%, list=9%, signal=25%","3673/2150/6387/4916/7857",0.321775918075361
"GO:0003012","muscle system process",304,-0.346611050379169,-1.50306062575711,0.000944051218251274,0.0179021113027624,0.0179021113027624,1998,"tags=21%, list=13%, signal=19%","23125/5999/2280/2539/3162/800/1535/4637/9314/4636/57158/6548/5159/2934/23704/10398/3673/9464/1410/781/7133/1832/10273/857/23336/8989/6641/10715/490/3363/6324/3759/775/3752/3554/29995/3572/2852/2668/5144/5733/6334/3778/2258/29767/8470/8811/9172/2626/9127/3751/287/283383/1193/1906/6326/8913/55799/152/3479/134/3768/3356/55959",0.477270815362862
"GO:0046365","monosaccharide catabolic process",43,0.435212944164566,1.50277968002545,0.027408726402491,0.173048865514331,0.173048865514331,1741,"tags=19%, list=12%, signal=17%","2527/2645/5230/55811/27294/2027/2026/3098",0.352487857583619
"GO:0090231","regulation of spindle checkpoint",28,0.486066454493612,1.50153975722947,0.0422191912986696,0.233427680902107,0.233427680902107,1501,"tags=29%, list=10%, signal=26%","9212/4085/10403/57082/55143/220134/332/891",0.321775918075361
"GO:0048013","ephrin receptor signaling pathway",44,-0.461097610096493,-1.50018765013505,0.0303094076609627,0.18366876106303,0.18366876106303,2284,"tags=34%, list=15%, signal=29%","2534/4313/285220/1947/2044/1123/7074/2049/5781/2043/2051/4916/4318/8997/2047",0.352487857583619
"GO:0086001","cardiac muscle cell action potential",60,-0.425195308472602,-1.49994481464628,0.0241011659742773,0.15828676379531,0.15828676379531,1418,"tags=23%, list=9%, signal=21%","23704/781/1832/857/1525/6324/3759/775/3752/6334/2258/287/6326/8913",0.352487857583619
"GO:0006874","intracellular calcium ion homeostasis",113,-0.388311109559073,-1.49840178032799,0.0110154978559509,0.0939778592339418,0.0939778592339418,1303,"tags=18%, list=9%, signal=16%","23155/857/811/8989/490/6387/2852/7474/6348/1003/581/287/57419/1906/114/6354/596/134/6355/3356",0.380730400722792
"GO:0034086","maintenance of sister chromatid cohesion",12,0.616268475859615,1.49827390444615,0.0421794452694934,0.233427680902107,0.233427680902107,3051,"tags=50%, list=20%, signal=40%","23137/79075/84250/286053/8658/55719",0.321775918075361
"GO:0034088","maintenance of mitotic sister chromatid cohesion",12,0.616268475859615,1.49827390444615,0.0421794452694934,0.233427680902107,0.233427680902107,3051,"tags=50%, list=20%, signal=40%","23137/79075/84250/286053/8658/55719",0.321775918075361
"GO:0035265","organ growth",83,-0.406457370430339,-1.49780201198299,0.0222942385471798,0.150842962735531,0.150842962735531,3066,"tags=35%, list=20%, signal=28%","10413/7046/7042/25987/55841/1848/5592/2931/6662/5999/2539/10409/3084/5629/6910/6608/7490/2247/7049/4921/8470/2626/2252/9241/23286/2735/1906/5950/3479",0.352487857583619
"GO:1990874","vascular associated smooth muscle cell proliferation",46,-0.456685155019086,-1.4970459103761,0.0326642168753653,0.194332253839471,0.194332253839471,1560,"tags=26%, list=10%, signal=23%","1649/2247/8490/4921/2852/9510/3725/4193/1026/4318/1906/3479",0.321775918075361
"GO:0042310","vasoconstriction",42,-0.461204008242574,-1.49662904116417,0.0433716758235766,0.237594324781904,0.237594324781904,1243,"tags=24%, list=8%, signal=22%","10273/3792/857/490/3363/6916/79987/1906/152/3356",0.321775918075361
"GO:0050801","monoatomic ion homeostasis",336,-0.340739719597221,-1.49559898281872,0.000638319940197328,0.0135943645234779,0.0135943645234779,3294,"tags=32%, list=22%, signal=25%","1353/26249/10479/4086/6786/51606/90550/9562/51027/57130/147007/7337/94107/771/30061/4682/203547/8671/23315/6341/79734/9481/51382/30968/9978/1373/221154/527/7879/533/249/10058/79641/2896/7779/6558/10008/23479/493/51463/10467/1534/64116/3162/57468/26507/150684/9114/388962/552900/5164/537/440400/57158/6548/5538/9550/6522/794/654/8804/245972/23155/23516/3916/8992/857/811/475/8989/490/220002/3759/6387/535/2863/2852/7474/2395/2512/650/5621/3778/6348/83959/1003/581/4879/6916/7037/287/2495/4756/57419/285195/144811/286133/1906/4881/114/6354/596/134/6355/54757/3356/65267",0.477270815362862
"GO:0035767","endothelial cell chemotaxis",26,-0.527164927360482,-1.49396834285281,0.0320467789167902,0.191823794778913,0.191823794778913,1662,"tags=31%, list=11%, signal=27%","3315/2247/7114/8829/8823/2246/8817/4856",0.321775918075361
"GO:0046390","ribose phosphate biosynthetic process",159,-0.370817872466747,-1.49354105880124,0.00621301475341902,0.064295951972882,0.064295951972882,4039,"tags=45%, list=27%, signal=34%","4702/4694/7372/10476/1723/4716/539/54539/93974/514/4832/84833/4720/132/4715/1353/4833/4714/4712/7415/4725/515/55967/4718/4707/203/10632/518/30968/790955/527/4713/4709/4728/4701/7371/353/516/4717/522/4830/2539/471/4695/56848/126328/6391/4700/55022/4541/107/51079/4540/4539/4708/4509/8833/4538/4696/9551/7114/4508/4537/4535/4536/84277/4726/4879/134145/2977/4881/114",0.407017918923954
"GO:0009262","deoxyribonucleotide metabolic process",42,0.434262000641755,1.49262361079843,0.0405579124096336,0.227764923845771,0.227764923845771,1142,"tags=19%, list=8%, signal=18%","7083/56953/26289/22978/6241/6470/978/252969",0.321775918075361
"GO:0032963","collagen metabolic process",74,-0.419370600618655,-1.49191956478016,0.0144446357776634,0.114427990702299,0.114427990702299,4088,"tags=45%, list=27%, signal=33%","23505/8751/4239/9508/28984/3624/4325/2191/9697/4323/3091/1277/7043/90993/2805/1471/1508/4313/5352/5184/4319/3673/8710/4921/79148/10893/114757/3569/1513/140766/4324/4318/4314",0.380730400722792
"GO:0019229","regulation of vasoconstriction",35,-0.485242926742813,-1.49191291685746,0.0446359525031199,0.241466786151221,0.241466786151221,1243,"tags=23%, list=8%, signal=21%","10273/857/490/6916/79987/1906/152/3356",0.321775918075361
"GO:0033628","regulation of cell adhesion mediated by integrin",34,-0.485720891037034,-1.49139402745088,0.04013602855906,0.225976605239612,0.225976605239612,781,"tags=24%, list=5%, signal=22%","8754/5781/1545/55612/9404/6591/1803/6423",0.321775918075361
"GO:0009611","response to wounding",358,-0.336273156214587,-1.49123622350421,0.000777670471425759,0.0158429882444119,0.0158429882444119,2500,"tags=24%, list=17%, signal=21%","114897/83478/9162/6722/7371/5581/284/1609/5592/29082/56963/23499/2896/3791/10544/3705/79625/23189/22875/6558/4313/3265/3162/199731/1861/5328/2768/3315/5912/301/3084/6868/1649/7448/79602/10398/3673/84830/23208/2150/5764/2247/1832/1719/857/6288/3625/5270/10630/349667/90865/780/8829/6609/4921/23098/3572/7474/7099/2043/23452/9315/5051/60/2069/3569/55612/2626/2252/1026/2246/9241/79987/4916/9076/1906/3371/4162/146760/152/5055/3479/8840/6696/3356/2596/7103",0.477270815362862
"GO:0002720","positive regulation of cytokine production involved in immune response",51,-0.445075603487605,-1.49116338070801,0.0286349013890308,0.178112116788066,0.178112116788066,1359,"tags=20%, list=9%, signal=18%","2150/8140/3554/7474/353091/3569/7292/144811/3134/3356",0.352487857583619
"GO:0006937","regulation of muscle contraction",98,-0.39341136865009,-1.49080065969302,0.0118043527597812,0.099122836459991,0.099122836459991,1682,"tags=23%, list=11%, signal=21%","4636/57158/6548/10398/3673/781/1832/10273/857/490/3759/775/2852/5144/2258/2626/287/283383/1193/1906/55799/152/134",0.380730400722792
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation",31,-0.484483051683431,-1.48937456584935,0.0435540069686411,0.238149258568998,0.238149258568998,2352,"tags=32%, list=16%, signal=27%","284/1489/3084/3976/3589/3592/7060/3569/2252/8995",0.287857117255149
"GO:0055074","calcium ion homeostasis",129,-0.374198615442858,-1.48936165931897,0.0113608448468927,0.0960849582878205,0.0960849582878205,1303,"tags=16%, list=9%, signal=15%","23155/857/811/8989/490/6387/2852/7474/6348/1003/581/287/57419/1906/114/6354/596/134/6355/54757/3356",0.380730400722792
"GO:0035924","cellular response to vascular endothelial growth factor stimulus",59,-0.430821860280472,-1.4878047470199,0.0285157481847232,0.177747155704987,0.177747155704987,2514,"tags=37%, list=17%, signal=31%","2081/284/6091/3791/5606/493/199731/7026/57608/3315/301/26585/5629/5159/7448/967/8828/8829/3592/2324/1634/2619",0.352487857583619
"GO:1901654","response to ketone",139,-0.376947031188672,-1.48749851016534,0.0079807563757969,0.0761540356768412,0.0761540356768412,3069,"tags=31%, list=20%, signal=25%","4323/10413/808/7337/7042/3207/3490/5578/7043/4824/1373/2002/54331/595/5732/56848/1535/63826/9131/11057/107/2247/196/857/811/3625/7049/9353/1646/25953/10631/8644/1543/367/4916/7292/7832/2629/9076/1906/114/6696/4747",0.380730400722792
"GO:0042060","wound healing",289,-0.346844630694693,-1.48711640978347,0.000850191567873947,0.0168263502894379,0.0168263502894379,3159,"tags=30%, list=21%, signal=24%","84750/10855/7001/5329/3685/10413/1605/84959/7046/7042/135228/3091/5478/7094/5578/2316/1192/25987/51652/114897/83478/9162/6722/5581/284/1609/5592/29082/23499/3791/10544/3705/79625/23189/22875/6558/3265/3162/199731/1861/5328/2768/3315/5912/301/3084/6868/7448/79602/10398/3673/84830/23208/2150/2247/1832/857/6288/5270/10630/780/6609/4921/3572/7474/7099/23452/5051/60/2069/3569/55612/2626/1026/2246/9241/79987/9076/1906/4162/152/5055/3479/8840/3356/7103",0.477270815362862
"GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",110,-0.386903413635961,-1.48596260830771,0.0088210304693776,0.081782361354892,0.081782361354892,2046,"tags=22%, list=14%, signal=19%","81031/2280/5300/79639/26585/6868/56926/64081/10273/857/10468/7049/79674/114990/650/25884/10252/9241/7130/64388/9518/50964/25805/4856",0.380730400722792
"GO:0070555","response to interleukin-1",91,-0.39869289684218,-1.48558906566186,0.0158371088588158,0.121053999833705,0.121053999833705,2218,"tags=23%, list=15%, signal=20%","6662/1051/4313/140885/1535/1072/5600/3625/8372/10365/6609/3554/23236/3654/6348/6347/3569/3476/1906/27063/3557",0.352487857583619
"GO:0060562","epithelial tube morphogenesis",135,-0.38041750954703,-1.48485907383565,0.00708129192391485,0.0709030087496354,0.0709030087496354,1726,"tags=24%, list=11%, signal=21%","79192/5311/26585/23654/5629/6608/7490/2247/3217/153572/2625/6299/388389/2297/8829/9955/9353/2668/650/79191/6943/388/9620/55083/6469/2626/130497/2246/9241/1460/7849/6423",0.407017918923954
"GO:0045165","cell fate commitment",124,-0.380411990112407,-1.48464969650766,0.00718408274566786,0.0714518415888929,0.0714518415888929,1790,"tags=23%, list=12%, signal=21%","7026/182/9314/5629/6910/1107/7490/2247/56981/2625/7472/84695/2034/10630/8829/3572/3398/7474/650/6660/2258/3569/6469/2626/56603/4916/8995/1906/2619",0.407017918923954
"GO:0055117","regulation of cardiac muscle contraction",51,-0.442976165890504,-1.4841295095177,0.0303884667493078,0.183958195213626,0.183958195213626,1609,"tags=24%, list=11%, signal=21%","57158/6548/1832/857/3759/775/5144/2258/2626/287/1193/134",0.352487857583619
"GO:0035725","sodium ion transmembrane transport",111,-0.390258737715813,-1.48404934345197,0.0134638071270192,0.108411312729615,0.108411312729615,3493,"tags=32%, list=23%, signal=25%","254428/29098/79188/23327/10479/1259/259232/1756/8671/23315/55800/159963/5581/6558/493/150684/255738/5311/6536/6548/6574/64078/6324/6334/728215/83959/2258/81/130497/55117/57419/285195/6326/388662/2903/65267",0.380730400722792
"GO:1905508","protein localization to microtubule organizing center",35,0.443882928710124,1.48404429839664,0.0455008249564655,0.24398335214492,0.24398335214492,4539,"tags=43%, list=30%, signal=30%","55722/64770/23386/55125/84131/51134/6491/27185/585/10615/22994/2804/84376/50855/10540",0.321775918075361
"GO:0042448","progesterone metabolic process",10,-0.643249722513816,-1.48376784941006,0.0483271375464684,0.253631173659055,0.253631173659055,2351,"tags=40%, list=16%, signal=34%","1609/1646/8644/1645",0.282013350011725
"GO:0060348","bone development",93,-0.404405029814516,-1.48319307413173,0.0192285504940944,0.138511543877803,0.138511543877803,2373,"tags=23%, list=16%, signal=19%","285590/5592/3292/6662/51360/658/537/26585/654/645811/5600/7157/144347/4921/4488/650/56603/3479/338773/8840/55959",0.352487857583619
"GO:0009410","response to xenobiotic stimulus",231,-0.350703553719503,-1.48291447020698,0.00257353025511987,0.0346914519414605,0.0346914519414605,2392,"tags=24%, list=16%, signal=20%","2730/595/7172/5581/7514/1848/2534/9343/4313/7976/7345/1374/268/8824/2941/1535/63826/316/2768/57521/6868/13/8714/3673/196/3485/2625/64078/811/7157/10715/8321/10057/29104/6609/2052/1393/4535/4519/4193/7508/1545/1645/1543/2626/56603/7037/1728/1906/5950/27063/596/3356/1551/6423",0.431707695803346
"GO:0050670","regulation of lymphocyte proliferation",122,-0.384376050996547,-1.48271014485284,0.0100178806867981,0.0882835122593694,0.0882835122593694,1648,"tags=21%, list=11%, signal=19%","301/9479/6522/23529/7133/1029/196/3485/3572/5621/5781/27242/3592/6664/3574/100133941/3569/6469/7037/10457/7292/8995/3479/970/596/6863",0.380730400722792
"GO:1903039","positive regulation of leukocyte cell-cell adhesion",175,-0.361796626126695,-1.48241610977509,0.00451879015415412,0.051723929810084,0.051723929810084,1221,"tags=15%, list=8%, signal=14%","3485/2625/857/3572/3575/5896/3654/5781/2043/3592/8740/3574/100133941/6347/60/3569/6469/7070/7037/7292/57178/1803/2737/3479/970/27177",0.407017918923954
"GO:0030902","hindbrain development",63,-0.424129472353141,-1.48204223355975,0.0298672237518925,0.182684226028745,0.182684226028745,1570,"tags=25%, list=10%, signal=23%","5629/27089/4512/79971/22891/4538/22809/2019/93986/1959/23017/6469/9241/6751/51286/2047",0.352487857583619
"GO:0046622","positive regulation of organ growth",25,-0.50240251264764,-1.48200807497243,0.0494296577946768,0.257349449527998,0.257349449527998,1888,"tags=40%, list=12%, signal=35%","10409/3084/5629/6608/7490/2247/7049/2735/1906/3479",0.282013350011725
"GO:0007589","body fluid secretion",42,-0.456157997153802,-1.4802544941036,0.0479072143855125,0.251986143663238,0.251986143663238,1089,"tags=19%, list=7%, signal=18%","6583/4513/780/4879/4881/1036/6779/65267",0.321775918075361
"GO:0006023","aminoglycan biosynthetic process",32,-0.490622887910404,-1.47973568332351,0.0488656195462478,0.255167156626966,0.255167156626966,2683,"tags=38%, list=18%, signal=31%","26229/64131/80146/11227/3073/374907/10057/9955/126792/2132/3036/9956",0.271288554688953
"GO:0009394","2'-deoxyribonucleotide metabolic process",41,0.435328952542463,1.47961996363914,0.0348107871456731,0.202391500338543,0.202391500338543,1142,"tags=20%, list=8%, signal=18%","7083/56953/26289/22978/6241/6470/978/252969",0.321775918075361
"GO:1905954","positive regulation of lipid localization",64,-0.418356052732719,-1.47952582475913,0.0336849736527204,0.197802472658033,0.197802472658033,1718,"tags=22%, list=11%, signal=19%","55754/654/51703/51499/857/10351/123/10396/9388/718/1588/1906/6696/6863",0.321775918075361
"GO:0030199","collagen fibril organization",53,-0.435535389011522,-1.47851049555069,0.0345607780197512,0.201336227155697,0.201336227155697,2310,"tags=30%, list=15%, signal=26%","10491/1302/5352/871/1290/26585/50509/84695/1303/4921/84171/1545/140766/4060/23127/4856",0.321775918075361
"GO:0050870","positive regulation of T cell activation",162,-0.367035730669201,-1.47505433492831,0.00852532893367675,0.0797959927900508,0.0797959927900508,1221,"tags=15%, list=8%, signal=14%","3485/2625/857/3572/3575/5896/5781/3592/8740/3574/100133941/6347/60/3569/6469/7070/7037/7292/57178/1803/2737/3479/970/27177",0.380730400722792
"GO:0048667","cell morphogenesis involved in neuron differentiation",359,-0.330918513105133,-1.47502602864469,0.001013302369273,0.0186130978955834,0.0186130978955834,2333,"tags=23%, list=15%, signal=20%","5592/1952/6091/2534/56963/23499/7779/6277/91584/23043/7976/66008/1000/9175/4135/285220/1947/214/6868/23654/51265/26050/9201/5818/6608/1072/84879/5764/2044/1123/23072/7074/22891/2049/91653/9638/4684/8828/374946/6324/6387/8829/9353/23098/2668/79633/7474/22854/91624/26011/5754/50944/2043/9620/2258/2051/60/219699/10371/139065/6469/7070/10439/85358/4756/4130/26999/9369/22871/8997/1906/55714/2047/23114/120114/57451/9423/885/575/6696/5800/10178/2596",0.45505986738723
"GO:0071902","positive regulation of protein serine/threonine kinase activity",35,-0.47937182721517,-1.47386181556631,0.0463458110516934,0.246004884115997,0.246004884115997,1506,"tags=20%, list=10%, signal=18%","5159/2247/7474/57214/2246/8817/10178",0.282013350011725
